simulation_name,num_simulations,elapsed_time,netowrk_model,number_of_nodes,number_of_edges,density,diameter,radius,gamma,beta,tmax,R0,average_degree,average_shortest_path,iteration_number,node,S,I,R,max_infection_time,max_infection_len,degree_centrality,closeness_centrality,betweenness_centrality,eigenvector_centrality,clustering_coefficient
Ego-01-Haverford76-barabasi_albert,50,1253.21632,barabasi_albert,1446,58968,0.05644,3,2,0.3,0.3,10,,81.56017,1.96932,28,242,0,84,1362,1505,1334,0.08097,0.52053,0.00103,0.0306,0.11863
Ego-01-Haverford76-barabasi_albert,50,1253.21632,barabasi_albert,1446,58968,0.05644,3,2,0.3,0.3,10,,81.56017,1.96932,27,1000,0,80,1366,1508,1331,0.03045,0.50017,5e-05,0.01343,0.16596
Ego-01-Haverford76-barabasi_albert,50,1253.21632,barabasi_albert,1446,58968,0.05644,3,2,0.3,0.3,10,,81.56017,1.96932,26,33,0,75,1371,1491,1324,0.1045,0.52756,0.00086,0.04292,0.1396
Ego-01-Haverford76-barabasi_albert,50,1253.21632,barabasi_albert,1446,58968,0.05644,3,2,0.3,0.3,10,,81.56017,1.96932,25,1076,0,90,1356,1485,1322,0.03391,0.50243,0.00013,0.01502,0.16667
Ego-01-Haverford76-barabasi_albert,50,1253.21632,barabasi_albert,1446,58968,0.05644,3,2,0.3,0.3,10,,81.56017,1.96932,24,1209,0,88,1358,1484,1327,0.03114,0.49673,0.00014,0.01226,0.12929
Ego-01-Haverford76-barabasi_albert,50,1253.21632,barabasi_albert,1446,58968,0.05644,3,2,0.3,0.3,10,,81.56017,1.96932,23,503,0,82,1364,1492,1339,0.0519,0.50737,0.00046,0.01775,0.10234
Ego-01-Haverford76-barabasi_albert,50,1253.21632,barabasi_albert,1446,58968,0.05644,3,2,0.3,0.3,10,,81.56017,1.96932,22,1026,0,80,1366,1493,1340,0.04083,0.50208,0.00022,0.01277,0.08533
Ego-01-Haverford76-barabasi_albert,50,1253.21632,barabasi_albert,1446,58968,0.05644,3,2,0.3,0.3,10,,81.56017,1.96932,21,1370,0,71,1375,1480,1307,0.02907,0.49334,6e-05,0.01178,0.13357
Ego-01-Haverford76-barabasi_albert,50,1253.21632,barabasi_albert,1446,58968,0.05644,3,2,0.3,0.3,10,,81.56017,1.96932,20,267,0,85,1361,1498,1335,0.07474,0.51904,0.00087,0.02777,0.1125
Ego-01-Haverford76-barabasi_albert,50,1253.21632,barabasi_albert,1446,58968,0.05644,3,2,0.3,0.3,10,,81.56017,1.96932,19,166,0,82,1364,1517,1314,0.1128,0.52989,0.00186,0.04027,0.1027
Ego-01-Haverford76-barabasi_albert,50,1253.21632,barabasi_albert,1446,58968,0.05644,3,2,0.3,0.3,10,,81.56017,1.96932,18,403,0,76,1370,1481,1330,0.04844,0.5106,0.00038,0.02003,0.1412
Ego-01-Haverford76-barabasi_albert,50,1253.21632,barabasi_albert,1446,58968,0.05644,3,2,0.3,0.3,10,,81.56017,1.96932,17,508,0,81,1365,1488,1317,0.04983,0.5097,0.00045,0.01814,0.11463
Ego-01-Haverford76-barabasi_albert,50,1253.21632,barabasi_albert,1446,58968,0.05644,3,2,0.3,0.3,10,,81.56017,1.96932,16,422,0,86,1360,1445,1346,0.05467,0.51205,0.00068,0.02069,0.11879
Ego-01-Haverford76-barabasi_albert,50,1253.21632,barabasi_albert,1446,58968,0.05644,3,2,0.3,0.3,10,,81.56017,1.96932,15,705,0,79,1367,1497,1336,0.04498,0.5056,0.00062,0.01539,0.09279
Ego-01-Haverford76-barabasi_albert,50,1253.21632,barabasi_albert,1446,58968,0.05644,3,2,0.3,0.3,10,,81.56017,1.96932,14,149,0,83,1363,1486,1337,0.08374,0.52185,0.00068,0.03806,0.17314
Ego-01-Haverford76-barabasi_albert,50,1253.21632,barabasi_albert,1446,58968,0.05644,3,2,0.3,0.3,10,,81.56017,1.96932,13,1243,0,86,1360,1481,1330,0.03183,0.49639,9e-05,0.01283,0.1285
Ego-01-Haverford76-barabasi_albert,50,1253.21632,barabasi_albert,1446,58968,0.05644,3,2,0.3,0.3,10,,81.56017,1.96932,12,866,0,80,1366,1481,1314,0.0346,0.49742,0.00016,0.01311,0.1102
Ego-01-Haverford76-barabasi_albert,50,1253.21632,barabasi_albert,1446,58968,0.05644,3,2,0.3,0.3,10,,81.56017,1.96932,11,686,0,73,1373,1512,1329,0.04775,0.50684,0.00043,0.01705,0.10529
Ego-01-Haverford76-barabasi_albert,50,1253.21632,barabasi_albert,1446,58968,0.05644,3,2,0.3,0.3,10,,81.56017,1.96932,10,641,0,78,1368,1526,1333,0.0526,0.51096,0.0002,0.01781,0.09789
Ego-01-Haverford76-barabasi_albert,50,1253.21632,barabasi_albert,1446,58968,0.05644,3,2,0.3,0.3,10,,81.56017,1.96932,9,983,0,86,1360,1492,1327,0.03183,0.49776,0.00011,0.01341,0.15362
Ego-01-Haverford76-barabasi_albert,50,1253.21632,barabasi_albert,1446,58968,0.05644,3,2,0.3,0.3,10,,81.56017,1.96932,8,891,0,83,1363,1527,1318,0.03599,0.50139,0.00017,0.01369,0.12971
Ego-01-Haverford76-barabasi_albert,50,1253.21632,barabasi_albert,1446,58968,0.05644,3,2,0.3,0.3,10,,81.56017,1.96932,7,193,0,90,1356,1490,1309,0.10242,0.52699,0.00191,0.03775,0.11307
Ego-01-Haverford76-barabasi_albert,50,1253.21632,barabasi_albert,1446,58968,0.05644,3,2,0.3,0.3,10,,81.56017,1.96932,6,834,0,89,1357,1484,1319,0.03529,0.50191,9e-05,0.01441,0.14039
Ego-01-Haverford76-barabasi_albert,50,1253.21632,barabasi_albert,1446,58968,0.05644,3,2,0.3,0.3,10,,81.56017,1.96932,5,56,0,64,1382,1486,1315,0.22837,0.56445,0.00772,0.08671,0.11624
Ego-01-Haverford76-barabasi_albert,50,1253.21632,barabasi_albert,1446,58968,0.05644,3,2,0.3,0.3,10,,81.56017,1.96932,4,731,0,89,1357,1517,1316,0.04221,0.50595,0.00014,0.01529,0.11148
Ego-01-Haverford76-barabasi_albert,50,1253.21632,barabasi_albert,1446,58968,0.05644,3,2,0.3,0.3,10,,81.56017,1.96932,3,898,0,79,1367,1507,1338,0.03945,0.50156,0.0002,0.01451,0.10777
Ego-01-Haverford76-barabasi_albert,50,1253.21632,barabasi_albert,1446,58968,0.05644,3,2,0.3,0.3,10,,81.56017,1.96932,2,6,0,73,1373,1520,1323,0.11003,0.52911,0.00223,0.0477,0.15222
Ego-01-Haverford76-barabasi_albert,50,1253.21632,barabasi_albert,1446,58968,0.05644,3,2,0.3,0.3,10,,81.56017,1.96932,1,542,0,80,1366,1472,1325,0.04775,0.50898,0.00016,0.0177,0.11338
Ego-01-Haverford76-watts_strogatz,50,1249.54,watts_strogatz,1446,59286,0.05675,3,3,0.3,0.3,10,,82.0,1.98152,50,177,0,75,1371,1482,1355,0.05952,0.50773,0.00093,0.02735,0.18112
Ego-01-Haverford76-watts_strogatz,50,1249.54,watts_strogatz,1446,59286,0.05675,3,3,0.3,0.3,10,,82.0,1.98152,49,1413,0,66,1380,1475,1346,0.06021,0.50666,0.00089,0.02822,0.18631
Ego-01-Haverford76-watts_strogatz,50,1249.54,watts_strogatz,1446,59286,0.05675,3,3,0.3,0.3,10,,82.0,1.98152,48,865,0,91,1355,1511,1356,0.05329,0.50261,0.00032,0.02461,0.18421
Ego-01-Haverford76-watts_strogatz,50,1249.54,watts_strogatz,1446,59286,0.05675,3,3,0.3,0.3,10,,82.0,1.98152,47,1286,0,79,1367,1524,1347,0.0526,0.49759,0.00036,0.02447,0.22632
Ego-01-Haverford76-watts_strogatz,50,1249.54,watts_strogatz,1446,59286,0.05675,3,3,0.3,0.3,10,,82.0,1.98152,46,922,0,77,1369,1517,1344,0.0609,0.51024,0.00065,0.02805,0.16484
Ego-01-Haverford76-watts_strogatz,50,1249.54,watts_strogatz,1446,59286,0.05675,3,3,0.3,0.3,10,,82.0,1.98152,45,1171,0,76,1370,1495,1372,0.05467,0.5,0.00084,0.02504,0.17657
Ego-01-Haverford76-watts_strogatz,50,1249.54,watts_strogatz,1446,59286,0.05675,3,3,0.3,0.3,10,,82.0,1.98152,44,1274,0,75,1371,1515,1340,0.0609,0.50773,0.0007,0.02792,0.18443
Ego-01-Haverford76-watts_strogatz,50,1249.54,watts_strogatz,1446,59286,0.05675,3,3,0.3,0.3,10,,82.0,1.98152,43,116,0,81,1365,1502,1363,0.05813,0.50809,0.00046,0.02711,0.15978
Ego-01-Haverford76-watts_strogatz,50,1249.54,watts_strogatz,1446,59286,0.05675,3,3,0.3,0.3,10,,82.0,1.98152,42,96,0,81,1365,1528,1355,0.06021,0.50613,0.00069,0.0275,0.20449
Ego-01-Haverford76-watts_strogatz,50,1249.54,watts_strogatz,1446,59286,0.05675,3,3,0.3,0.3,10,,82.0,1.98152,41,600,0,77,1369,1472,1357,0.05052,0.49965,0.00033,0.02349,0.21347
Ego-01-Haverford76-watts_strogatz,50,1249.54,watts_strogatz,1446,59286,0.05675,3,3,0.3,0.3,10,,82.0,1.98152,40,886,0,73,1373,1486,1371,0.05882,0.51006,0.00054,0.02723,0.18936
Ego-01-Haverford76-watts_strogatz,50,1249.54,watts_strogatz,1446,59286,0.05675,3,3,0.3,0.3,10,,82.0,1.98152,39,1200,0,85,1361,1493,1360,0.05536,0.50419,0.00057,0.02565,0.20127
Ego-01-Haverford76-watts_strogatz,50,1249.54,watts_strogatz,1446,59286,0.05675,3,3,0.3,0.3,10,,82.0,1.98152,38,782,0,86,1360,1511,1352,0.05813,0.50684,0.0005,0.02717,0.18417
Ego-01-Haverford76-watts_strogatz,50,1249.54,watts_strogatz,1446,59286,0.05675,3,3,0.3,0.3,10,,82.0,1.98152,37,775,0,81,1365,1499,1350,0.0519,0.49931,0.00032,0.02424,0.21405
