simulation_name,num_simulations,elapsed_time,netowrk_model,number_of_nodes,number_of_edges,density,diameter,radius,gamma,beta,tmax,R0,average_degree,average_shortest_path,iteration_number,node,S,I,R,max_infection_time,max_infection_len,degree_centrality,closeness_centrality,betweenness_centrality,eigenvector_centrality,clustering_coefficient
Simul_FB04-Facebook04-barabasi_albert,100,142.18905,barabasi_albert,59,114,0.06663,5,3,0.5,0.5,40,,3.86441,2.7931,37,57.0,10,0,49,14,15,0.03448,0.28856,0.00178,0.02942,0.0
Simul_FB04-Facebook04-barabasi_albert,100,142.18905,barabasi_albert,59,114,0.06663,5,3,0.5,0.5,40,,3.86441,2.7931,36,13.0,58,0,1,0,1,0.05172,0.35152,0.00506,0.0746,0.33333
Simul_FB04-Facebook04-barabasi_albert,100,142.18905,barabasi_albert,59,114,0.06663,5,3,0.5,0.5,40,,3.86441,2.7931,35,25.0,58,0,1,0,1,0.06897,0.37908,0.02093,0.10328,0.0
Simul_FB04-Facebook04-barabasi_albert,100,142.18905,barabasi_albert,59,114,0.06663,5,3,0.5,0.5,40,,3.86441,2.7931,34,5.0,17,0,42,26,19,0.22414,0.47934,0.32424,0.27363,0.03846
Simul_FB04-Facebook04-barabasi_albert,100,142.18905,barabasi_albert,59,114,0.06663,5,3,0.5,0.5,40,,3.86441,2.7931,33,37.0,57,0,2,1,2,0.05172,0.31868,0.00654,0.03908,0.33333
Simul_FB04-Facebook04-barabasi_albert,100,142.18905,barabasi_albert,59,114,0.06663,5,3,0.5,0.5,40,,3.86441,2.7931,32,55.0,57,0,2,1,2,0.03448,0.28571,0.00119,0.01904,0.0
Simul_FB04-Facebook04-barabasi_albert,100,142.18905,barabasi_albert,59,114,0.06663,5,3,0.5,0.5,40,,3.86441,2.7931,31,30.0,58,0,1,0,1,0.05172,0.35583,0.0,0.06486,0.0
Simul_FB04-Facebook04-barabasi_albert,100,142.18905,barabasi_albert,59,114,0.06663,5,3,0.5,0.5,40,,3.86441,2.7931,30,18.0,14,0,45,41,22,0.05172,0.38411,0.00833,0.10928,0.0
Simul_FB04-Facebook04-barabasi_albert,100,142.18905,barabasi_albert,59,114,0.06663,5,3,0.5,0.5,40,,3.86441,2.7931,29,32.0,8,0,51,55,30,0.03448,0.32044,0.0,0.0533,0.0
Simul_FB04-Facebook04-barabasi_albert,100,142.18905,barabasi_albert,59,114,0.06663,5,3,0.5,0.5,40,,3.86441,2.7931,28,36.0,18,0,41,45,22,0.05172,0.39189,0.01107,0.11999,0.0
